feature	Acidaminococcus	Agathobacter	Akkermansia	Alistipes	Allisonella	Anaeroplasma	Anaerostipes	Asteroleplasma	Bacillus	Bacteroidales_RF16_group	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	CAG.352	CAG.873	Catenibacterium	Christensenellaceae_R.7_group	Citrobacter	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Colidextribacter	Collinsella	Coprobacter	Coprococcus	Defluviitaleaceae_UCG.011	Desulfovibrio	Dialister	Dorea	Enterobacter	Enterococcus	Erysipelatoclostridiaceae	Erysipelotrichaceae_UCG.003	Escherichia.Shigella	Faecalibacterium	Family_XIII_AD3011_group	Family_XIII_UCG.001	Flavonifractor	Fournierella	Fusicatenibacter	Holdemanella	Incertae_Sedis	Intestinibacter	Intestinimonas	Klebsiella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Lactobacillus	Lactococcus	Marvinbryantia	Megasphaera	Methanobrevibacter	Monoglobus	Muribaculaceae	NK4A214_group	Negativibacillus	Odoribacter	Oscillibacter	Oscillospira	Parabacteroides	Paraprevotella	Parasutterella	Phascolarctobacterium	Prevotella	Prevotellaceae_NK3B31_group	RF39	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Ruminococcus	Slackia	Streptococcus	Subdoligranulum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	UCG.002	UCG.003	UCG.004	UCG.005	UCG.010	Weissella	X.Eubacterium._coprostanoligenes_group	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._siraeum_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._torques_group	uncultured	vadinBE97
np0141	25	62	18	199	35	0	39	6	0	0	1263	8	22	0	581	5	0	0	2	0	28	4	0	20	0	40	84	102	0	199	0	0	2178	337	0	13	0	0	1	1295	0	9	1	0	10	9	0	6	0	0	234	1	1	8	903	65	0	0	0	9	0	10	0	72	51	0	2	8	4	97	531	16	561	10524	0	0	0	17	31	297	7	0	54	16647	217	4	6	0	630	392	0	31	0	9	0	86	61	0	0	1	33	30	2	18	0
np0147	0	647	6	675	8	67	34	8	4	8	13550	48	7	9	594	8	7	1	394	100	0	87	0	692	44	11	8	25	16	414	37	6	124	581	0	0	44	4	6	1234	0	5	2	31	47	11	7	0	6	0	84	19	8	147	559	18	8	0	0	6	0	3	6	1138	82	2	25	0	4	378	650	38	295	3893	0	27	279	14	365	303	1	0	195	157	470	0	0	0	836	449	11	80	66	0	25	289	22	16	19	0	60	75	18	89	0
np0149	0	467	0	7405	187	0	668	0	0	0	160933	24	100	0	9248	87	0	0	0	0	0	2	0	0	0	5	6	515	139	711	0	0	9	1881	0	0	0	51	11	3072	0	0	1	0	1474	0	0	4	0	0	134	46	14	184	1844	1210	0	6	0	13	0	0	24	1	27	0	224	46	20	3426	0	65	1782	1	1	0	0	9	253	1966	0	4	642	0	4506	1	2	0	199	1244	7	3	0	1	17	349	248	0	19	0	9	44	1389	11	0
np0156	115	78	9	582	7	0	102	27	0	284	11930	18	18	0	361	4	0	0	122	654	55	111	10	920	158	12	78	37	8	554	0	290	40	352	0	0	5	62	3	775	32	5	0	69	50	0	23	4	3	0	213	0	16	24	138	5	129	17	0	4	11	10	2	894	153	112	10	26	246	1741	195	159	396	845	0	27	1380	13	15	215	0	0	215	1147	1710	1	1	0	2356	1836	2	127	199	19	35	88	28	1	3	172	0	159	5	991	30
np0159	0	2	5	71	0	0	2	8	0	0	376	1	11	0	43	0	0	0	32	0	0	15	6	53	1	0	1	2	0	25	0	0	14	34	0	0	21	0	1	63	0	0	0	0	0	0	0	0	0	9	6	1	0	8	21	0	3	1	0	0	0	6	3	52	2	0	3	0	1	4	44	11	7	64	0	1	180	2	16	37	0	0	20	0	15	0	0	0	48	32	0	15	0	0	0	43	1	0	0	0	0	1	0	6	0
np0162	0	660	49	724	0	0	23	0	0	0	26132	114	430	0	1798	6	0	72	577	0	0	445	122	513	153	40	15	63	0	464	0	0	84	578	194	0	40	7	4	598	0	19	0	68	85	37	6	10	0	0	1122	14	4	278	348	130	69	22	1072	35	0	96	9	306	127	2	14	19	27	311	3	259	1536	1993	0	68	1192	54	87	35	0	0	1675	0	698	2	14	0	3741	467	13	199	53	0	0	193	157	0	27	0	3	26	10	1206	0
np0164	0	66	19	890	0	0	5	0	0	0	17861	77	37	0	290	0	1	11	1323	0	0	658	9	482	43	17	9	92	0	116	22	0	16	235	10	1	2	1	11	291	0	0	2	49	14	13	0	0	2	0	118	15	0	43	3935	0	16	0	10	4	0	0	13	131	38	1	8	9	16	86	0	38	178	549	0	10	78	18	258	3	0	0	258	0	91	0	4	0	923	312	14	303	9	0	0	164	31	0	6	0	26	6	3	732	0
np0166	0	57	84	739	0	0	19	70	1	0	1848	15	224	0	585	0	2	2	184	0	8	194	0	576	18	8	7	199	0	433	8	0	61	312	0	0	118	6	3	827	0	0	0	0	37	29	4	0	1	0	31	24	11	97	125	15	3	0	2	12	0	257	7	156	63	0	24	2	0	72	116	26	42	1384	0	9	377	68	308	801	2	13	253	0	34	0	10	1	285	46	6	62	7	0	5	192	105	0	5	1	17	21	10	125	14
np0167	301	180	25	740	36	61	73	41	42	0	25856	39	253	0	1767	14	0	31	158	0	11	443	13	1616	66	9	33	295	0	761	19	15	89	437	0	5	0	19	13	3002	0	14	0	0	177	14	2	0	3	4	273	106	16	138	1650	178	0	1	0	39	0	3	52	281	72	0	17	3	19	268	692	97	591	6266	380	19	1153	10	139	5535	2	1	852	0	922	1	4	0	2566	757	0	142	77	0	2	357	264	3	33	0	806	68	25	71	0
np0168	103	981	14	1144	11	33	16	117	0	145	30083	35	80	15	838	11	10	1	641	726	18	142	6	2078	449	44	40	132	21	413	999	71	354	425	0	7	69	7	57	7307	12	4	0	25	259	10	3	5	8	17	89	143	4	240	968	67	149	1	0	13	8	23	8	5714	150	14	30	41	23	583	708	383	865	24824	3	176	2427	37	200	718	3	0	706	484	5302	5	6	6	3469	1531	6	171	463	0	312	7494	127	19	26	0	6	241	18	865	0
np0169	9	671	1	533	5	0	1010	11	0	0	9276	45	59	8	4045	5	0	19	32145	0	46	1549	0	202	8	16	16	133	7	1979	0	10	48	2618	0	7	148	24	9	2041	0	0	2	61	218	0	7	27	0	7	76	48	22	224	692	29	22	773	11	24	0	50	411	444	178	6	18	10	2	373	1124	72	95	8761	403	0	0	9	214	860	0	3	3675	0	45	0	0	787	825	45	0	123	159	20	20	247	79	1	43	0	112	24	19	244	0
np0170	11260	558	143	1623	224	5	807	205	0	0	86071	102	1488	26	2419	105	11	3	79	1714	1989	515	33	810	607	60	399	595	29	5348	2	802	720	2123	2	5	20	126	37	3598	398	56	10	614	217	66	207	13	36	30	2708	99	159	193	283	257	68	713	2	171	3135	33	19	900	450	39	60	224	688	30428	1039	1820	573	4621	4	107	5718	89	202	194	14	0	521	51	6898	12	10	11	8865	11755	3	300	471	12	279	114	532	104	46	604	4	380	44	5799	196
np0171	98	8491	4	2061	43	0	204	49	2	3142	49501	197	180	8	1385	4	1	0	50	581	2407	228	483	1040	311	28	56	93	14	694	0	346	205	319	2	166	1	189	108	243	48	4	1	82	177	14	232	6	15	448	581	0	21	32	205	11	111	68	0	20	33	60	0	28169	131	188	8	22	92	9288	23	36	2188	2545	0	64	1390	34	14	126	6	0	91	30	484	3	4	0	5021	2259	90	191	405	158	58	30	44	6	3	3	0	59	1	1486	1
np0176	0	4161	0	175	0	0	0	2	0	0	4569	68	6309	0	17703	21	0	0	0	2	0	4	4	0	0	5	8	446	0	73	0	0	18	17	0	43	0	0	6	181	0	0	0	0	1214	0	0	0	0	30	36	53	0	3	28	4	0	2222	23	0	0	0	17	0	31	0	21	9	0	96	0	42	4	0	3	7	0	7	26	120	0	21	109	0	0	0	0	0	28	5	7	6	0	425	22	203	14	0	10	0	3	0	0	1	0
np0177	27	70	20	295	45	0	26	5	0	0	1097	11	22	2	395	10	1	0	0	0	26	10	0	19	0	23	73	154	0	222	2	0	1333	310	0	15	0	0	0	835	0	18	0	5	8	0	1	10	0	3	266	0	0	9	1214	41	0	21	0	4	0	23	0	47	22	0	2	5	0	76	358	12	356	8280	0	0	0	12	4	363	17	0	31	14253	151	1	3	0	496	383	0	34	0	10	0	56	52	0	0	0	37	27	2	21	0
np0179	12	1407	27	526	5	107	40	0	1	0	14515	27	48	5	764	7	4	25	542	48	13	136	0	1325	30	9	11	68	10	539	18	13	116	365	5	0	22	7	11	1298	1	2	0	49	70	12	6	4	1	4	96	21	9	102	755	12	5	0	0	9	11	12	5	898	128	0	20	9	4	466	750	63	280	5611	0	0	155	19	1071	986	2	0	266	939	301	0	5	0	887	547	5	109	81	0	56	306	113	8	23	3	87	57	35	60	0
np0181	0	261	9	798	128	0	268	7	0	0	12763	138	116	10	623	39	0	0	68	0	625	368	0	128	11	6	20	3572	10	2217	0	608	388	2087	0	28	0	1157	15	4502	2	0	8	0	43	0	1	4	5	0	665	400	6	158	1030	1667	143	372	0	0	0	0	59	435	119	0	11	2	5	271	1541	1426	45	14	107	0	669	9	12	507	24	0	554	0	331	0	0	9	2759	1315	0	55	20	147	45	166	688	9	9	8	6	11	79	1122	0
np0182	13	297	0	214	9	0	8	18	0	0	5122	15	78	0	299	3	0	21	6	0	3	21	0	478	2	7	10	18	0	115	0	0	18	180	0	33	0	0	6	489	5	0	8	21	8	0	0	3	0	0	55	82	0	30	73	7	0	45	0	7	0	1	11	465	55	0	4	7	2	116	1367	32	94	1656	0	0	0	10	93	214	0	5	107	118	419	1	0	0	125	101	0	68	3	0	7	27	14	9	7	2	54	6	0	44	0
np0191	0	84	32	489	0	0	6	0	0	0	32032	46	47	3	436	4	0	17	719	0	0	465	65	88	127	24	7	68	0	215	44	0	26	316	4	72	1	1	12	697	0	17	0	53	12	7	2	2	3	0	358	24	4	64	2000	28	6	35	0	12	0	7	6	785	47	1	10	23	25	110	8	96	430	1432	0	29	231	22	3826	3	0	0	221	0	138	0	6	0	1513	293	15	564	39	0	2	148	33	0	11	0	41	3	8	2767	2
np0192	0	99	316	3578	0	0	34	125	4	0	5235	89	407	24	757	5	35	10	355	0	11	441	0	1752	47	23	15	286	10	910	35	0	120	757	7	0	194	10	15	1393	0	2	0	0	105	88	7	0	0	0	147	69	13	229	177	31	12	0	1	37	0	304	10	483	192	2	77	5	4	214	268	102	106	2464	0	100	1296	105	891	2221	0	10	476	0	132	8	15	0	737	129	8	199	49	0	17	510	201	1	17	0	54	21	33	722	165
np0196	57	708	12	8939	29	0	21	0	0	0	44630	1461	125	85	1024	24	86	0	293	0	0	339	4961	1650	18	114	32	471	43	1010	0	393	1273	1578	0	523	0	0	229	481	667	97	2	0	33	0	4	17	71	5489	1875	11	0	37	725	185	434	5	1	5	0	64	0	2	183	1430	135	67	58	1526	282	38	819	4887	872	60	9	93	0	1296	18	0	265	0	3396	0	13	2	28827	6994	0	162	111	11	8	16	20	0	27	0	0	165	9	3129	65
np0197	0	238	156	1155	2	0	81	905	27	0	7323	29	2548	24	1691	4	14	2	417	0	23	563	44	2391	33	18	75	645	5	996	20	0	160	739	5	1	287	19	19	3467	0	4	0	0	165	69	5	0	0	34	177	64	13	730	229	15	53	93	0	38	0	460	31	722	148	2	21	1	3	109	2683	165	175	3449	0	105	2507	100	291	1225	4	4	947	0	104	3	8	6	1309	179	21	246	30	0	0	956	126	0	3	0	181	80	15	778	49
np0204	20	444	15	318	20	0	11	28	0	0	3037	17	25	8	601	2	0	13	3320	0	16	158	1	1333	6	0	32	175	3	550	0	8	201	473	0	3	70	3	27	1079	0	3	0	39	16	0	1	3	1	33	200	18	0	174	853	36	4	8	2	8	0	10	6	127	22	2	23	9	6	256	1349	120	35	12360	800	0	0	0	684	865	1	0	191	0	229	0	1	0	810	340	0	105	426	2	15	72	127	0	18	0	45	8	10	228	0
np0208	0	30	26	307	0	0	3	85	0	0	1798	14	32	4	225	1	0	0	145	0	3	96	3	367	5	2	9	36	0	120	5	0	66	111	3	2	114	0	9	392	0	0	0	0	13	0	0	0	0	37	36	9	0	75	199	0	4	4	0	7	0	47	5	154	21	1	4	0	0	38	312	54	76	497	0	33	1178	13	92	212	0	0	116	0	31	0	0	1	294	128	5	111	5	0	0	298	8	0	1	0	25	10	0	98	0
np0210	16	810	42	437	5	19	18	52	18	126	5896	25	137	9	1019	9	4	0	268	148	15	185	14	748	391	30	29	98	0	822	17	32	460	982	30	9	124	6	15	1733	26	3	3	18	25	8	6	13	3	2	112	21	7	444	260	23	52	1	2	59	6	32	12	803	200	0	13	18	5	257	266	50	494	12995	0	7	748	37	306	442	5	0	381	1695	210	5	6	7	1105	333	2	190	216	0	86	74	203	9	23	2	8	60	13	267	1
np0211	19	112	0	89	12	0	0	13	0	8	4499	2	12	0	373	0	0	0	52	71	0	47	0	724	107	7	12	45	0	294	0	9	109	217	0	0	4	0	0	9146	0	6	0	0	6	4	0	0	0	0	170	1318	0	18	70	17	5	18	0	0	0	5	0	309	83	0	6	14	3	78	10	32	140	8743	0	0	1434	14	7	36	0	0	740	41	585	0	0	53	1519	800	0	34	32	0	3	1492	171	0	0	0	0	99	0	387	0
np0213	0	7	35	337	0	0	10	29	0	0	827	11	30	1	75	2	0	4	50	0	0	39	0	142	0	0	0	32	1	138	1	0	42	91	0	0	16	1	9	193	0	0	0	0	8	13	0	0	0	8	11	7	1	12	29	5	0	0	0	2	0	14	2	64	15	0	3	0	3	66	46	35	17	271	0	6	367	12	51	138	0	3	45	0	50	0	0	0	100	47	0	26	4	0	0	39	42	0	0	0	1	3	2	19	2
np0223	0	137	34	500	3	0	204	115	4	0	2054	12	399	8	699	4	4	3	307	0	56	129	90	632	3	9	16	300	3	347	4	2	158	336	0	21	134	30	24	1548	0	3	0	0	56	111	2	0	0	9	95	48	4	321	77	14	32	27	0	16	0	105	10	157	48	0	26	0	4	34	381	81	70	1990	0	21	880	47	150	466	2	4	475	0	46	0	8	1	311	61	9	107	9	0	1	511	124	0	0	0	190	32	8	243	8
np0225	31	3129	6	2016	39	7	55	3	0	0	32320	101	137	12	594	17	0	266	23	0	15	65	0	931	3	23	45	118	4	673	0	0	227	866	0	81	0	3	16	15550	0	0	0	117	45	16	1	17	0	2	258	14	9	119	1024	145	0	85	0	24	0	23	27	1222	291	3	42	32	75	1318	2134	187	537	3418	0	5	2	36	1362	592	0	0	201	15	1024	6	0	0	381	307	1	151	6	5	24	93	62	369	14	12	83	49	10	146	0
np0228	30	1859	12	3449	6	68	33	3	0	0	14811	322	110	6	712	24	0	0	210	0	0	113	0	101	0	57	30	209	32	277	0	12	41	562	0	0	0	5	15	1483	0	13	7	0	31	0	4	14	1	8	119	143	5	59	229	43	12	0	0	8	0	8	24	0	88	2	25	15	19	710	440	10	627	2394	58	9	0	30	791	2295	2	0	407	0	1291	0	4	2	411	738	0	20	6	0	59	76	128	0	3	4	40	18	44	121	0
np0230	0	138	54	1155	0	0	0	0	6	0	25374	131	46	0	708	3	0	104	4354	0	0	1082	15	474	86	27	17	218	0	282	102	0	54	492	19	27	0	5	27	1303	0	3	0	56	9	10	2	5	5	0	312	36	7	87	3204	14	14	0	0	17	0	12	44	278	88	0	18	23	27	147	5	102	498	1635	0	18	222	36	4598	5	4	8	439	0	200	0	0	0	1863	552	18	897	21	0	2	468	88	0	30	0	131	23	16	2299	11
np0232	225	4102	195	13977	185	64	231	9	0	0	186558	545	1325	103	4185	121	7	1913	188	0	157	500	8	4707	4	189	193	499	24	2803	0	10	741	5709	0	970	0	22	69	23562	4	2	29	366	181	61	12	53	19	8	2139	458	20	644	3879	596	22	1190	0	130	0	23	106	13003	981	13	196	178	595	8128	13230	2947	3443	11963	0	4	0	397	2739	6319	6	33	1556	34	8505	46	20	14	1566	2952	0	615	26	28	116	4535	218	865	181	13	1806	173	77	2089	0
np0233	0	283	23	155	6	0	5	21	2	0	8895	5	197	3	582	0	0	5	93	0	0	177	229	1398	93	5	30	106	0	477	27	0	378	567	9	94	1431	0	35	1271	0	4	0	0	41	4	0	0	0	351	319	73	3	238	411	8	32	58	0	24	0	168	26	580	81	7	0	9	12	27	775	216	596	3867	0	137	7649	22	269	595	0	0	428	0	96	0	0	0	1060	454	18	287	8	0	0	101	17	0	0	0	29	40	2	504	1
np0234	5	1034	0	1064	8	0	4	39	0	0	8742	51	55	0	693	4	0	0	45	0	2	88	3	285	4	9	17	219	10	367	0	12	458	513	0	2	0	1	7	1565	13	8	0	0	20	0	4	5	0	43	135	38	0	33	2079	48	13	0	1	6	0	126	27	9	38	2	0	9	15	109	20	3	237	1636	1301	59	6	15	183	6706	5	0	155	0	215	0	4	0	997	243	0	65	14	62	0	38	22	0	0	0	4	44	12	225	0
np0236	58	861	11	457	8	30	16	16	0	13	9230	26	72	0	578	5	5	4	589	184	10	79	0	1049	127	30	18	102	14	268	14	6	346	278	0	9	27	4	43	6696	3	3	0	23	156	17	4	5	1	3	63	76	7	242	373	33	66	6	0	17	10	16	5	1166	92	0	16	7	9	269	249	101	648	23268	0	33	724	31	156	692	5	2	842	167	1597	0	9	14	1238	786	2	73	180	0	46	1433	190	5	10	0	4	125	6	227	0
np0237	636	180	0	1368	281	0	38	31	114	0	27582	27	375	16	1320	54	0	0	1	0	92	320	3	277	1	19	187	158	0	1025	0	62	465	447	2	822	0	4	12	985	53	26	0	39	43	5	0	11	0	1	2739	377	3	193	957	152	367	2542	15	60	0	31	351	1747	652	135	0	27	0	866	1078	444	500	9015	0	2	0	46	0	1712	31	4	153	0	1398	2	0	36	2261	864	0	167	26	17	597	130	528	2768	41	0	486	41	1	858	0
np0238	0	9909	1	402	218	0	3368	0	0	0	10469	89	5743	0	9134	22	0	0	0	1	0	5	0	4	0	0	7	7680	0	1196	0	0	18	1587	0	5	0	0	12	1220	0	0	0	0	4096	0	0	2	0	0	73	88	7	157	447	78	0	5850	0	0	0	0	41	0	52	0	33	54	0	159	0	63	167	2	0	4	0	6	55	2105	0	7	1365	0	4	0	0	0	265	985	4	4	0	625	17	23	539	0	31	0	13	80	152	145	0
np0240	0	750	127	537	24	0	11	272	15	0	6681	32	544	3	1296	0	4	0	316	0	16	190	159	2079	11	14	55	390	2	701	14	0	439	564	73	43	137	2	38	4439	0	0	0	0	83	23	0	0	0	1168	290	36	10	369	677	17	0	106	0	21	0	397	48	577	132	0	18	8	0	237	792	730	885	11726	0	172	12324	43	488	1447	0	0	906	0	155	2	5	1	2219	1199	15	583	16	0	3	818	25	0	4	0	91	75	15	156	5
np0242	0	1085	69	420	0	0	11	0	0	0	16488	132	302	2	1831	9	1	30	408	0	0	249	0	898	195	41	9	60	0	273	0	0	76	506	182	0	36	5	7	709	0	5	0	103	114	64	3	4	0	0	611	17	0	300	182	21	25	0	937	26	0	40	3	168	126	0	25	7	40	243	8	108	698	3987	0	29	1545	48	20	31	2	6	1007	0	398	3	18	0	1778	1173	72	76	32	0	1	73	203	3	19	0	7	18	4	338	0
np0244	0	81	0	14	4	0	12	0	0	0	315	0	44	0	459	0	0	0	330	0	0	0	0	95	0	1	7	0	0	61	0	0	21	94	0	0	0	0	0	367	0	0	0	64	10	12	0	3	0	0	18	0	2	228	440	0	0	0	34	7	0	0	4	16	15	0	0	0	2	5	0	8	29	1786	0	0	113	19	28	0	0	0	603	0	13	0	0	0	123	53	0	5	0	0	0	15	32	0	0	0	0	5	2	88	0
np0245	723	1449	11	1559	911	0	269	53	1	0	30869	65	1493	33	2584	132	0	0	1	0	456	344	0	558	0	74	402	938	0	3210	0	3	1529	1447	0	33	0	14	1562	4850	22	238	1	343	298	71	8	33	0	23	2380	928	17	485	726	525	344	5787	5	89	0	41	1170	2885	595	35	11	59	2	1360	883	667	691	21204	0	13	0	161	27	4797	105	10	1102	0	2185	12	7	89	4075	2518	0	100	4	234	747	1985	2388	1918	39	0	493	74	18	148	0
np0250	77	48	0	162	66	0	166	24	40	0	4593	17	24	0	3069	3	0	0	6270	0	0	1047	55	304	0	6	78	61	0	1019	0	0	202	292	0	161	67	5	86	5353	0	21	0	124	11	7	0	11	0	302	702	13	11	39	1173	61	8	1	6	8	0	83	67	858	49	0	5	97	1	117	226	27	72	12771	11	0	0	3	128	233	0	0	2119	0	228	0	0	55	945	23	0	18	55	3	6	332	22	0	9	0	680	39	4	240	0
np0253	0	27	0	4807	0	0	38	0	2	0	15659	113	6	10	518	0	5	0	0	0	0	0	14	0	0	0	2	13	12	8	0	0	1976	97	0	16	0	1	5	32	0	1	95	0	5	0	0	0	0	18	356	59	0	0	3	0	0	186	0	0	0	0	23	0	68	0	48	224	21	171	71	12	0	0	0	0	0	7	1869	28	0	0	19	0	0	0	0	0	24	493	2	322	0	0	5	0	32	0	0	0	144	0	0	5866	0
np0255	0	489	28	231	68	0	3	3	11	0	1466	10	163	5	576	0	0	0	81	0	0	44	255	790	5	0	13	127	1	345	0	0	218	402	16	26	90	0	8	1669	0	2	1	0	39	8	2	0	0	323	230	74	2	126	129	6	6	84	0	7	0	182	27	170	36	2	5	5	0	45	97	265	270	5569	0	20	4474	14	76	623	2	0	432	0	28	0	3	5	526	680	0	85	4	0	0	111	12	0	0	0	25	38	0	19	3
np0259	24	183	24	262	134	0	8623	16	27	0	10890	33	1042	31	21144	283	0	0	37051	0	17	812	148	84	0	73	15	291	11	9811	0	14	9050	1087	0	83	19	7	169	4346	0	31	4	4	96	0	5	130	1	18	2324	32	27	69	54	99	3	1472	48	37	0	198	622	959	61	0	14	64	0	99	1261	60	69	66929	63	0	5	78	179	35	0	0	153	0	178	4	3	852	209	7	0	11	24	1375	32	479	17	0	17	0	73	137	14	282	0
np0260	0	48	122	1324	1	0	35	65	9	0	2611	51	282	9	561	0	10	0	157	0	7	322	4	1356	35	10	8	166	5	515	10	0	113	390	0	0	155	10	12	966	0	0	1	0	24	41	4	0	0	0	43	57	3	112	60	22	4	3	0	10	0	123	8	252	100	0	50	0	1	118	200	75	56	1285	0	36	554	55	269	889	0	5	342	0	79	2	0	5	383	60	8	110	24	0	11	158	140	0	4	0	11	22	15	364	51
np0264	20	1470	12	1627	4	0	69	45	12	59	11236	13	135	8	1833	0	3	3	117	282	2557	336	44	5167	230	30	75	212	5	1133	1	21	1010	458	490	207	85	498	38	528	27	0	0	70	1927	40	2143	12	2	114	197	5	2	75	831	27	92	1	0	137	0	252	0	1476	156	13	4	11	3	6184	67	57	429	12377	0	47	2071	26	43	305	6	0	398	741	752	2	9	0	2334	768	26	312	149	11	33	12	146	1	3	0	0	439	12	1691	0
np0270	53	249	0	129	6	0	1	8	0	21	3939	6	38	0	230	0	0	0	37	175	3	34	0	1179	71	19	21	41	8	224	1	13	201	285	0	0	8	1	12	13755	0	5	0	9	41	0	1	4	0	0	94	1758	1	96	86	39	27	0	0	10	4	11	0	545	134	0	3	8	6	106	59	60	393	11046	0	10	1728	23	193	153	0	1	244	39	518	1	0	35	1303	807	0	36	51	0	36	1072	92	0	0	0	0	124	2	413	0
np0272	20	648	4	141	0	3	0	9	0	59	6087	10	14	0	494	5	0	0	293	135	6	103	0	1751	322	9	21	65	4	262	15	11	439	313	0	0	14	5	0	9278	6	5	0	16	25	8	0	5	0	0	172	98	11	448	212	22	28	0	9	28	0	8	0	661	163	11	11	7	1	104	49	37	635	24087	0	19	1609	23	10	155	5	0	936	49	1322	1	0	18	1835	501	0	130	115	17	34	1416	161	0	0	0	0	206	8	370	0
np0273	32	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	3	0	0	1	0	0	147	8	0	6	0	0	0	10	0	2	0	0	0	0	0	0	0	0	10	0	0	0	14	8	0	0	1	0	0	0	0	13	14	0	0	0	0	1	13	1	15	252	0	0	0	0	1	2	0	0	8	858	9	0	0	0	21	12	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
np0274	31	3706	24	5100	48	12	79	21	0	0	53274	1128	395	17	3170	39	0	0	289	0	0	798	0	547	32	110	93	745	57	1277	101	242	2359	2291	0	211	0	7	557	3062	21	0	4	0	439	1	18	25	7	767	1214	42	8	89	14759	178	451	71	4	35	0	169	16	262	326	18	28	71	63	1186	388	93	1063	8998	521	505	0	59	342	7887	5	1	578	0	1612	4	0	14	7962	1935	0	724	89	19	2	799	93	0	4	0	2327	299	14	1747	0
np0277	60	5570	146	2308	42	212	188	65	135	1	42283	108	191	30	1917	44	9	36	1203	271	78	357	0	2900	107	79	47	295	43	2168	39	34	516	1914	1	30	59	27	45	3091	0	8	0	66	193	46	14	28	5	7	255	105	18	187	962	94	15	0	1	20	40	60	28	4488	197	4	65	10	22	1856	1628	198	1446	20176	0	15	746	81	1672	1976	4	0	767	459	1458	8	27	0	1428	1773	4	122	129	0	81	516	295	29	31	13	71	188	63	170	0
np0278	0	18	3	212	55	0	35	11	0	0	5154	6	42	3	366	12	0	0	2	0	54	122	0	5	6	2	15	124	1	696	0	421	154	543	0	13	0	22	2	153	2	0	0	0	11	0	0	2	0	0	229	41	0	51	851	16	131	583	0	0	0	2	8	76	72	0	3	2	0	88	46	186	11	2	184	0	203	5	0	183	39	0	134	0	155	0	1	6	335	61	0	58	3	13	53	5	86	0	0	2	13	16	1	562	0
np0282	56	1180	19	8852	42	0	28	0	0	0	44692	1392	130	58	1269	36	74	0	464	1	0	176	1390	662	73	135	64	433	53	1074	0	331	875	1593	0	280	1	3	108	1319	733	95	0	0	38	5	4	25	43	4297	1558	35	8	39	1771	123	179	3	0	8	0	41	9	22	135	455	76	80	37	1453	742	41	1002	5354	459	38	2	79	55	2138	15	0	435	5	3963	4	0	0	16004	7362	0	106	72	12	22	41	61	8	25	2	8	99	25	2587	0
np0283	74	19606	201	2650	53	4	82	98	31	289	49007	95	535	36	4758	33	9	8	1074	979	134	420	21	6049	347	115	87	396	23	2150	29	99	705	2228	0	307	218	32	52	4378	0	4	3	91	705	52	164	27	4	20	542	30	30	1009	888	60	83	28	0	161	61	217	12	7246	898	11	59	20	67	1809	1766	458	2647	31865	0	39	5070	171	793	3044	12	0	1392	1721	2056	11	41	4	4024	2462	37	451	278	23	361	192	174	34	35	5	154	419	66	1448	0
np0286	0	305	9	163	3	0	0	0	0	0	18851	48	669	0	2477	3	1	3	81	0	0	216	21	499	163	27	14	49	0	271	0	0	55	626	55	0	301	12	4	211	0	6	0	37	185	24	9	2	0	0	579	2	1	400	38	7	32	82	1075	25	0	34	0	236	136	2	0	12	44	325	2	97	504	4654	0	70	1061	83	4	10	0	4	1419	0	140	0	18	0	1875	446	104	88	41	0	0	23	145	0	5	0	0	28	11	447	0
np0287	96	741	13	1734	453	0	175	29	0	0	29803	82	690	12	1868	88	0	0	10	0	94	309	0	306	1	47	31	609	5	2933	0	0	648	1361	0	12	0	13	1254	959	24	13	3	332	161	26	3	19	0	14	611	288	12	283	1105	90	64	1026	0	66	0	16	712	2428	522	14	13	54	11	1167	704	506	409	12375	0	10	0	83	53	2104	22	7	537	0	1329	8	4	22	3147	459	0	116	4	77	492	153	1352	4239	2	3	304	73	7	101	0
np0291	0	21	184	5398	0	0	271	0	3	0	48566	447	34	17	679	0	86	0	0	0	0	0	0	0	0	2	0	0	173	44	0	0	164	0	0	0	0	6	97	22	0	0	166	0	3	0	0	0	42	14	532	77	0	0	4	0	0	343	0	0	0	0	31	0	18	0	100	286	31	737	0	9	0	0	0	0	0	30	1330	22	0	0	35	0	0	0	2	0	4	576	1	3	0	0	4	0	186	0	11	0	0	0	0	35	0
